row_id,author_rate,author_support,tab_rate,tab_support,duration_rate,duration_support
35,0.33661989357749283,0.0,0.33661989357749283,0.0,0.33661989357749283,0.0
36,0.6673239787154986,0.0,0.7334647957430996,20.0,0.6195171276539276,2.0
37,0.6673239787154986,0.0,0.7334647957430996,20.0,0.6673239787154986,0.0
38,0.05708722272100988,0.0,0.006487184400114759,39.0,0.04757268560084157,1.0
39,0.05708722272100988,0.0,0.006487184400114759,39.0,0.031715123733894374,4.0
40,0.16383206543183895,0.0,0.15498091652634535,39.0,0.35239504089489937,3.0
41,0.16383206543183895,0.0,0.15498091652634535,39.0,0.05119752044744967,11.0
42,0.16383206543183895,0.0,0.15498091652634535,39.0,0.05119752044744967,11.0
43,0.16383206543183895,0.0,0.15498091652634535,39.0,0.16383206543183895,0.0
44,0.202967838138838,0.0,0.17910139966764962,23.0,0.202967838138838,0.0
45,0.202967838138838,0.0,0.17910139966764962,23.0,0.335806531782365,1.0
46,0.202967838138838,0.0,0.17910139966764962,23.0,0.202967838138838,0.0
47,0.202967838138838,0.0,0.17910139966764962,23.0,0.202967838138838,0.0
48,0.202967838138838,0.0,0.202967838138838,0.0,0.202967838138838,0.0
49,0.202967838138838,0.0,0.202967838138838,0.0,0.202967838138838,0.0
50,0.28005534764084755,0.0,0.3875086480688824,27.0,0.17503459227552973,3.0
51,0.28005534764084755,0.0,0.3875086480688824,27.0,0.28005534764084755,0.0
52,0.33661989357749283,0.0,0.33661989357749283,0.0,0.33661989357749283,0.0
53,0.33661989357749283,0.0,0.33661989357749283,0.0,0.33661989357749283,0.0
54,0.33661989357749283,0.0,0.33661989357749283,0.0,0.33661989357749283,0.0
55,0.33661989357749283,0.0,0.33661989357749283,0.0,0.33661989357749283,0.0
56,0.18474679718909498,0.0,0.528248932396365,10.0,0.15395566432424582,1.0
57,0.18474679718909498,0.0,0.02639239959844214,30.0,0.10263710954949722,4.0
58,0.18474679718909498,0.0,0.02639239959844214,30.0,0.1923733985945475,5.0
59,0.41944090102859805,0.0,0.4257152197748938,61.0,0.28156404592209,6.0
60,0.41944090102859805,0.0,0.41944090102859805,0.0,0.4424577864489986,2.0
61,0.41944090102859805,0.0,0.4257152197748938,61.0,0.409720450514299,5.0
62,0.41944090102859805,0.0,0.4257152197748938,61.0,0.409720450514299,5.0
63,0.41944090102859805,0.0,0.4257152197748938,61.0,0.5081003754285826,7.0
64,0.41944090102859805,0.0,0.4257152197748938,61.0,0.4424577864489986,2.0
65,0.33384685837148326,0.0,0.35564114306191386,25.0,0.2782057153095694,1.0
66,0.10601106952816952,0.0,0.10488990936632664,267.0,0.06625691845510595,3.0
67,0.10601106952816952,0.0,0.10488990936632664,267.0,0.13316080777057093,14.0
68,0.10601106952816952,0.0,0.10488990936632664,267.0,0.08500307486893598,13.0
69,0.10601106952816952,0.0,0.10488990936632664,267.0,0.1390959406946225,6.0
70,0.10601106952816952,0.0,0.040773488280065204,8.0,0.1150025158018567,17.0
71,0.10601106952816952,0.0,0.040773488280065204,8.0,0.1150025158018567,17.0
72,0.10601106952816952,0.0,0.10488990936632664,267.0,0.040773488280065204,8.0
73,0.10601106952816952,0.0,0.10488990936632664,267.0,0.15300553476408477,5.0
74,0.3215962765884246,0.0,0.3310762070362355,21.0,0.3215962765884246,0.0
75,0.3215962765884246,0.0,0.3310762070362355,21.0,0.3215962765884246,0.0
76,0.3215962765884246,0.0,0.3310762070362355,21.0,0.28977570921579143,4.0
77,0.20361302034293322,0.0,0.10180651017146661,5.0,0.16967751695244435,1.0
78,0.20361302034293322,0.0,0.09255137288315146,6.0,0.20361302034293322,0.0
79,0.5052314133682133,0.0,0.5331018408658408,26.0,0.4210261778068444,1.0
80,0.5052314133682133,0.0,0.3608795809772952,2.0,0.5052314133682133,0.0
81,0.3978035397552062,1.0,0.5682170183485566,8.0,0.48383160550446247,2.0
82,0.47736424770624747,0.0,0.5682170183485566,8.0,0.47736424770624747,0.0
83,0.47736424770624747,0.0,0.5682170183485566,8.0,0.47736424770624747,0.0
84,0.47736424770624747,0.0,0.5682170183485566,8.0,0.48383160550446247,2.0
85,0.15467194473033494,0.0,0.15513269402621707,58.0,0.11047996052166782,2.0
86,0.15467194473033494,0.0,0.15513269402621707,58.0,0.1364122864347442,8.0
87,0.15467194473033494,0.0,0.15513269402621707,58.0,0.19703996929463052,4.0
88,0.15467194473033494,0.0,0.15513269402621707,58.0,0.22166996545645934,3.0
89,0.5262910992863882,0.0,0.580293730677742,34.0,0.5262910992863882,0.0
90,0.5262910992863882,0.0,0.580293730677742,34.0,0.42104140876654006,6.0
91,0.5262910992863882,0.0,0.580293730677742,34.0,0.6052425827386568,1.0
92,0.10519371674296651,0.0,0.10519371674296651,0.0,0.10519371674296651,0.0
93,0.3093438894606699,0.0,0.31366798618258374,35.0,0.25778657455055826,1.0
94,0.3093438894606699,0.0,0.31366798618258374,35.0,0.36381706390047847,2.0
95,0.1683162114224096,0.0,0.17321923356419464,98.0,0.23019763213900601,3.0
96,0.1683162114224096,0.0,0.17321923356419464,98.0,0.09350900634578312,4.0
97,0.1683162114224096,0.0,0.17321923356419464,98.0,0.26308300815886404,2.0
98,0.1683162114224096,0.0,0.17321923356419464,98.0,0.1683162114224096,0.0
99,0.1683162114224096,0.0,0.17321923356419464,98.0,0.1841581057112048,5.0
100,0.1683162114224096,0.0,0.17321923356419464,98.0,0.12022586530172115,2.0
101,0.1683162114224096,0.0,0.17321923356419464,98.0,0.13246831231420855,24.0
102,0.1683162114224096,0.0,0.17321923356419464,98.0,0.1841581057112048,5.0
103,0.1683162114224096,0.0,0.17321923356419464,98.0,0.13246831231420855,24.0
104,0.1683162114224096,0.0,0.17321923356419464,98.0,0.1841581057112048,5.0
105,0.1683162114224096,0.0,0.17321923356419464,98.0,0.23019763213900601,3.0
106,0.1683162114224096,0.0,0.17321923356419464,98.0,0.14026350951867467,1.0
107,0.1683162114224096,0.0,0.17321923356419464,98.0,0.1841581057112048,5.0
108,0.1683162114224096,0.0,0.17321923356419464,98.0,0.16741645973745892,6.0
109,0.1683162114224096,0.0,0.17321923356419464,98.0,0.09350900634578312,4.0
110,0.1683162114224096,0.0,0.17321923356419464,98.0,0.09350900634578312,4.0
111,0.23868212385312373,0.0,0.269278722576766,18.0,0.1989017698776031,1.0
112,0.7368241849659268,0.0,0.4093467694255149,4.0,0.7426801027588482,4.0
113,0.4341549733943732,0.0,0.45853874334859335,15.0,0.3617958111619777,1.0
114,0.4341549733943732,0.0,0.45853874334859335,15.0,0.3617958111619777,1.0
115,0.4341549733943732,0.0,0.45853874334859335,15.0,0.5284624778286443,1.0
116,0.4341549733943732,0.0,0.45853874334859335,15.0,0.4341549733943732,0.0
117,0.3436205725849254,0.0,0.3661907144663946,27.0,0.3883004089892324,2.0
118,0.3436205725849254,0.0,0.3661907144663946,27.0,0.5311575518463753,2.0
119,0.3436205725849254,0.0,0.3661907144663946,27.0,0.5311575518463753,2.0
120,0.3436205725849254,0.0,0.3661907144663946,27.0,0.2863504771541045,1.0
121,0.5910076513759588,0.0,0.8140943869890722,6.0,0.7078626081256848,2.0
122,0.5688691098218746,0.0,0.6217571989397787,43.0,0.6920493641584818,2.0
123,0.5688691098218746,0.0,0.6217571989397787,43.0,0.5491922213013389,2.0
124,0.5688691098218746,0.0,0.6217571989397787,43.0,0.6407242581848954,1.0
125,0.5688691098218746,0.0,0.6217571989397787,43.0,0.4740575915182288,1.0
126,0.5688691098218746,0.0,0.6217571989397787,43.0,0.6920493641584818,2.0
127,0.5688691098218746,0.0,0.6217571989397787,43.0,0.5844345549109373,5.0
128,0.5688691098218746,0.0,0.6217571989397787,43.0,0.5382606165677081,4.0
129,0.23068317259707913,0.0,0.08759488508292766,31.0,0.27689439086569306,10.0
130,0.23068317259707913,0.0,0.2836471228591468,59.0,0.16477369471219938,2.0
131,0.4385759160719901,0.0,0.483184991257499,43.0,0.319287958035995,5.0
132,0.4385759160719901,0.0,0.483184991257499,43.0,0.4385759160719901,0.0
133,0.4385759160719901,0.0,0.483184991257499,43.0,0.319287958035995,5.0
134,0.4385759160719901,0.0,0.483184991257499,43.0,0.4385759160719901,0.0
135,0.4385759160719901,0.0,0.483184991257499,43.0,0.43273996502999584,7.0
136,0.34598332347939753,0.0,0.34685030772957387,49.0,0.5328452310567126,2.0
137,0.34598332347939753,0.0,0.34685030772957387,49.0,0.28831943623283124,1.0
138,0.3162761657377919,0.0,0.31229228966042366,205.0,0.28633630179305997,11.0
139,0.3162761657377919,0.0,0.31229228966042366,205.0,0.19767260358611993,3.0
140,0.3162761657377919,0.0,0.31229228966042366,205.0,0.2545211571493866,13.0
141,0.3162761657377919,0.0,0.3162761657377919,0.0,0.37209205524593064,10.0
142,0.3162761657377919,0.0,0.31229228966042366,205.0,0.25214160075497266,33.0
143,0.3162761657377919,0.0,0.31229228966042366,205.0,0.25214160075497266,33.0
144,0.3162761657377919,0.0,0.31229228966042366,205.0,0.3731035142908244,18.0
145,0.3687686898127085,2.0,0.31229228966042366,205.0,0.37209205524593064,10.0
146,0.3162761657377919,0.0,0.31229228966042366,205.0,0.25214160075497266,33.0
147,0.5243964095674094,0.0,0.5579279302798945,23.0,0.4369970079728412,1.0
148,0.6120972529847598,0.0,0.6309655652729287,68.0,0.5100810441539665,1.0
149,0.25234742907548036,0.0,0.2675241270191306,67.0,0.25130412726415574,4.0
150,0.25234742907548036,0.0,0.2675241270191306,67.0,0.2038585715860876,11.0
151,0.25234742907548036,0.0,0.2675241270191306,67.0,0.1802481636253431,2.0
152,0.25234742907548036,0.0,0.2675241270191306,67.0,0.323105306482486,2.0
153,0.24828460174070424,0.0,0.26404065739152915,30.0,0.2241423008703521,5.0
154,0.24828460174070424,0.0,0.26404065739152915,30.0,0.3202032869576459,2.0
155,0.24828460174070424,0.0,0.26404065739152915,30.0,0.15517787608794015,3.0
156,0.24828460174070424,0.0,0.26404065739152915,30.0,0.3202032869576459,2.0
157,0.24828460174070424,0.0,0.26404065739152915,30.0,0.15517787608794015,3.0
158,0.24828460174070424,0.0,0.26404065739152915,30.0,0.2069038347839202,1.0
159,0.24828460174070424,0.0,0.26404065739152915,30.0,0.2069038347839202,1.0
160,0.24828460174070424,0.0,0.26404065739152915,30.0,0.2069038347839202,1.0
161,0.24828460174070424,0.0,0.26404065739152915,30.0,0.28017787608794015,3.0
162,0.24828460174070424,0.0,0.26404065739152915,30.0,0.2069038347839202,1.0
163,0.24828460174070424,0.0,0.26404065739152915,30.0,0.24828460174070424,0.0
164,0.21724534264985426,0.0,0.3154162100637112,46.0,0.16243298490785638,14.0
165,0.21724534264985426,0.0,0.3154162100637112,46.0,0.16243298490785638,14.0
166,0.21724534264985426,0.0,0.3154162100637112,46.0,0.1551752447498959,2.0
167,0.21724534264985426,0.0,0.3154162100637112,46.0,0.21724534264985426,0.0
168,0.34672744054681304,0.0,0.3417046503417581,3.0,0.3905196003905807,2.0
169,0.34672744054681304,0.0,0.19650722119652975,14.0,0.3733637202734065,5.0
170,0.34672744054681304,0.0,0.3417046503417581,3.0,0.3733637202734065,5.0
171,0.11952740803580561,0.0,0.11803558727883495,322.0,0.11952740803580561,0.0
172,0.11952740803580561,0.0,0.11803558727883495,322.0,0.128487037149251,23.0
173,0.11952740803580561,0.0,0.11803558727883495,322.0,0.1997046300223785,3.0
174,0.11952740803580561,0.0,0.11803558727883495,322.0,0.059763704017902805,5.0
175,0.37137923524315974,0.0,0.5225498993740999,33.0,0.37137923524315974,0.0
176,0.37137923524315974,0.0,0.5225498993740999,33.0,0.4285440195795332,4.0
177,0.08792275130471536,0.0,0.0799785420290876,13.0,0.11073951973258282,8.0
178,0.08792275130471536,0.0,0.1121530760443488,97.0,0.08792275130471536,0.0
179,0.08792275130471536,0.0,0.1121530760443488,97.0,0.14396137565235767,5.0
180,0.08792275130471536,0.0,0.1121530760443488,97.0,0.06280196521765383,2.0
181,0.08792275130471536,0.0,0.1121530760443488,97.0,0.14396137565235767,5.0
182,0.08792275130471536,0.0,0.1121530760443488,97.0,0.11465379188411923,25.0
183,0.2838627602966752,0.0,0.3591075559041673,63.0,0.21993761831667055,6.0
184,0.2838627602966752,0.0,0.3591075559041673,63.0,0.11827615012361466,7.0
185,0.2838627602966752,0.0,0.3591075559041673,63.0,0.3682761501236147,7.0
186,0.2838627602966752,0.0,0.3591075559041673,63.0,0.268812644609264,4.0
187,0.2838627602966752,0.0,0.3591075559041673,63.0,0.40321896691389597,1.0
188,0.2838627602966752,0.0,0.3591075559041673,63.0,0.427414225185422,3.0
189,0.2838627602966752,0.0,0.3591075559041673,63.0,0.177414225185422,3.0
190,0.2838627602966752,0.0,0.3591075559041673,63.0,0.2365523002472293,1.0
191,0.2838627602966752,0.0,0.3591075559041673,63.0,0.21993761831667055,6.0
192,0.2838627602966752,0.0,0.3591075559041673,63.0,0.2365523002472293,1.0
193,0.2838627602966752,0.0,0.3591075559041673,63.0,0.21993761831667055,6.0
194,0.2838627602966752,0.0,0.3591075559041673,63.0,0.427414225185422,3.0
195,0.2838627602966752,0.0,0.3591075559041673,63.0,0.21993761831667055,6.0
196,0.2838627602966752,0.0,0.3591075559041673,63.0,0.427414225185422,3.0
197,0.2838627602966752,0.0,0.3591075559041673,63.0,0.21993761831667055,6.0
198,0.2838627602966752,0.0,0.3591075559041673,63.0,0.2442367001059554,9.0
199,0.2838627602966752,0.0,0.3591075559041673,63.0,0.21993761831667055,6.0
200,0.2838627602966752,0.0,0.3591075559041673,63.0,0.21993761831667055,6.0
201,0.2838627602966752,0.0,0.3591075559041673,63.0,0.427414225185422,3.0
202,0.2838627602966752,0.0,0.3591075559041673,63.0,0.427414225185422,3.0
203,0.2838627602966752,0.0,0.3591075559041673,63.0,0.3682761501236147,7.0
204,0.576504521267612,0.0,0.6610725050637172,16.0,0.576504521267612,0.0
205,0.576504521267612,0.0,0.4804204343896767,1.0,0.4804204343896767,1.0
206,0.576504521267612,0.0,0.6610725050637172,16.0,0.576504521267612,0.0
207,0.11530090425352242,0.0,0.32986555851029276,21.0,0.11530090425352242,0.0
208,0.11530090425352242,0.0,0.008235778875251601,65.0,0.11530090425352242,0.0
209,0.11530090425352242,0.0,0.008235778875251601,65.0,0.06405605791862357,4.0
210,0.5052314133682133,0.0,0.16841047112273777,10.0,0.5876928444735111,1.0
211,0.5052314133682133,0.0,0.16841047112273777,10.0,0.503736723834438,2.0
212,0.5052314133682133,0.0,0.16841047112273777,10.0,0.5876928444735111,1.0
213,0.5052314133682133,0.0,0.16841047112273777,10.0,0.5876928444735111,1.0
214,0.3630772084542717,0.0,0.4907693021135679,15.0,0.3630772084542717,0.0
215,0.3630772084542717,0.0,0.5798408980093572,24.0,0.3025643403785598,1.0
216,0.2926937167429665,0.0,0.24391143061913878,1.0,0.2926937167429665,0.0
217,0.6624413262384995,0.0,0.6957677445763603,63.0,0.7013562923547219,4.0
218,0.6624413262384995,0.0,0.6957677445763603,63.0,0.812467403465833,4.0
219,0.6624413262384995,0.0,0.6957677445763603,63.0,0.6445129144495311,11.0
220,0.6624413262384995,0.0,0.812467403465833,4.0,0.6312206631192497,5.0
221,0.6624413262384995,0.0,0.6957677445763603,63.0,0.6624413262384995,0.0
222,0.1709347063461774,0.0,0.1709347063461774,0.0,0.12209621881869816,2.0
223,0.1709347063461774,0.0,0.1709347063461774,0.0,0.07122279431090726,7.0
224,0.1709347063461774,0.0,0.1709347063461774,0.0,0.2195902716716067,8.0
225,0.1709347063461774,0.0,0.1709347063461774,0.0,0.2854673531730887,5.0
226,0.1709347063461774,0.0,0.017805698577726816,43.0,0.2318341914663609,3.0
227,0.19881918654431785,0.0,0.24308367385734023,32.0,0.19881918654431785,0.0
228,0.19881918654431785,0.0,0.05544622097632573,49.0,0.33234932212026486,1.0
229,0.19881918654431785,0.0,0.24308367385734023,32.0,0.29940959327215894,5.0
230,0.23366198935774926,0.0,0.512022139056339,9.0,0.23366198935774926,0.0
231,0.22942342918574163,0.0,0.06506415593723358,28.0,0.2683896432410885,3.0
232,0.22942342918574163,0.0,0.06506415593723358,28.0,0.14338964324108852,3.0
233,0.31220663119249764,0.0,0.3040688770641659,10.0,0.22300473656606973,2.0
234,0.44014088490397557,0.0,0.46003522122599383,15.0,0.44014088490397557,0.0
235,0.44014088490397557,0.0,0.46003522122599383,15.0,0.44014088490397557,0.0
236,0.5261570668410663,0.0,0.5261570668410663,0.0,0.5261570668410663,0.0
237,0.24009685837148326,0.0,0.257160153280622,23.0,0.27506053648217704,3.0
238,0.24009685837148326,0.0,0.257160153280622,23.0,0.24009685837148326,0.0
239,0.3832999239839235,0.0,0.41664280284565963,2.0,0.3832999239839235,0.0
240,0.3832999239839235,0.0,0.3832999239839235,0.0,0.3832999239839235,0.0
241,0.3832999239839235,0.0,0.3832999239839235,0.0,0.3832999239839235,0.0
242,0.187011051987496,0.0,0.11688190749218501,3.0,0.187011051987496,0.0
243,0.4886821238531237,0.0,0.5801894788480899,13.0,0.634772945609374,2.0
244,0.3867115864911227,0.0,0.4617325543047336,49.0,0.39557052883037425,10.0
245,0.5505253883791661,0.0,0.4690783677369788,3.0,0.5280696602106478,4.0
246,0.5505253883791661,0.0,0.5792104490315972,55.0,0.5360895631279757,2.0
247,0.5505253883791661,0.0,0.5792104490315972,55.0,0.45877115698263843,1.0
248,0.3423283138751103,0.0,0.3551526749483995,104.0,0.4639551961719439,3.0
249,0.3423283138751103,0.0,0.3551526749483995,104.0,0.27715538643385595,12.0
250,0.3423283138751103,0.0,0.3551526749483995,104.0,0.24651286994323193,6.0
251,0.3423283138751103,0.0,0.3551526749483995,104.0,0.21395519617194395,3.0
252,0.3423283138751103,0.0,0.3551526749483995,104.0,0.38737736705365017,2.0
253,0.3423283138751103,0.0,0.3551526749483995,104.0,0.4283310517614138,6.0
254,0.3423283138751103,0.0,0.3551526749483995,104.0,0.24651286994323193,6.0
255,0.3423283138751103,0.0,0.3551526749483995,104.0,0.47116415693755515,5.0
256,0.3423283138751103,0.0,0.3551526749483995,104.0,0.38737736705365017,2.0
257,0.3423283138751103,0.0,0.3551526749483995,104.0,0.38737736705365017,2.0
258,0.2757195536497275,0.0,0.269099951483666,41.0,0.42232472103107965,3.0
259,0.2757195536497275,0.0,0.269099951483666,41.0,0.21623616074987612,6.0
260,0.3989663906974122,1.0,0.8228383978532491,21.0,0.5993109271316082,4.0
261,0.47875966883689464,0.0,0.7828165286820394,7.0,0.3989663906974122,1.0
262,0.47875966883689464,0.0,0.7828165286820394,7.0,0.6161498620153728,7.0
263,0.47875966883689464,0.0,0.7828165286820394,7.0,0.47875966883689464,0.0
264,0.47875966883689464,0.0,0.7828165286820394,7.0,0.4848283348834962,2.0
265,0.47875966883689464,0.0,0.7828165286820394,7.0,0.3989663906974122,1.0
266,0.47875966883689464,0.0,0.7828165286820394,7.0,0.3989663906974122,1.0
267,0.47875966883689464,0.0,0.7828165286820394,7.0,0.5656330573640789,1.0
268,0.47875966883689464,0.0,0.7828165286820394,7.0,0.488199816020497,4.0
269,0.47875966883689464,0.0,0.7828165286820394,7.0,0.47875966883689464,0.0
270,0.0720476841213456,0.0,0.010292526303049372,30.0,0.04002649117852533,4.0
271,0.2800999828350795,0.0,0.27098386819920633,26.0,0.23341665236256623,1.0
272,0.2800999828350795,0.0,0.27098386819920633,26.0,0.3429285591679139,2.0
273,0.2800999828350795,0.0,0.27098386819920633,26.0,0.15003124463596235,11.0
274,0.23045170578922294,0.0,0.19772659661648168,16.0,0.23045170578922294,0.0
275,0.2981221630986071,0.0,0.31132635193662944,3.0,0.24843513591550592,1.0
276,0.2981221630986071,0.0,0.31132635193662944,3.0,0.2981221630986071,0.0
277,0.3196156194571611,0.0,0.32475976216072566,3.0,0.5598078097285806,5.0
278,0.38172408997454776,0.0,0.5581724089974548,45.0,0.35532913180661263,6.0
279,0.38172408997454776,0.0,0.5581724089974548,45.0,0.15905170415606157,7.0
280,0.38172408997454776,0.0,0.44623822271570357,6.0,0.38172408997454776,0.0
281,0.38172408997454776,0.0,0.44623822271570357,6.0,0.35532913180661263,6.0
282,0.38172408997454776,0.0,0.5581724089974548,45.0,0.4908620449872739,5.0
283,0.23778127278042813,0.0,0.24357574635350676,238.0,0.17533917960736928,36.0
284,0.23778127278042813,0.0,0.24357574635350676,238.0,0.11889063639021406,5.0
285,0.23778127278042813,0.0,0.24357574635350676,238.0,0.21889063639021406,5.0
286,0.23778127278042813,0.0,0.24357574635350676,238.0,0.2213217936189768,32.0
287,0.08858418252039285,0.0,0.02331162697905075,14.0,0.05536511407524553,3.0
288,0.08858418252039285,0.0,0.02331162697905075,14.0,0.05536511407524553,3.0
289,0.08858418252039285,0.0,0.02331162697905075,14.0,0.07382015210032737,1.0
290,0.3832999239839235,0.0,0.3832999239839235,0.0,0.3832999239839235,0.0
291,0.3832999239839235,0.0,0.3832999239839235,0.0,0.3832999239839235,0.0
292,0.3832999239839235,0.0,0.3832999239839235,0.0,0.3832999239839235,0.0
293,0.3832999239839235,0.0,0.41664280284565963,2.0,0.3832999239839235,0.0
294,0.3832999239839235,0.0,0.41664280284565963,2.0,0.3832999239839235,0.0
295,0.5676559460462793,0.0,0.571177063069752,70.0,0.5483256757473424,2.0
296,0.5676559460462793,0.0,0.4054685328901995,2.0,0.5676559460462793,0.0
297,0.5676559460462793,0.0,0.4054685328901995,2.0,0.5676559460462793,0.0
298,0.5676559460462793,0.0,0.571177063069752,70.0,0.4054685328901995,2.0
299,0.5913499949800705,0.0,0.49783749874501765,15.0,0.6120576903769502,8.0
300,0.5913499949800705,0.0,0.6877499996740306,72.0,0.471407893415808,14.0
301,0.5913499949800705,0.0,0.6877499996740306,72.0,0.7463958312416961,7.0
302,0.5913499949800705,0.0,0.6877499996740306,72.0,0.7956749974900352,5.0
303,0.5913499949800705,0.0,0.6877499996740306,72.0,0.6594583291500588,1.0
304,0.5913499949800705,0.0,0.6877499996740306,72.0,0.5797291645750294,7.0
305,0.5913499949800705,0.0,0.6877499996740306,72.0,0.5797291645750294,7.0
306,0.5913499949800705,0.0,0.49783749874501765,15.0,0.5797291645750294,7.0
307,0.5913499949800705,0.0,0.49783749874501765,15.0,0.6889807673000271,8.0
308,0.5913499949800705,0.0,0.49783749874501765,15.0,0.36959374686254404,3.0
309,0.5913499949800705,0.0,0.49783749874501765,15.0,0.5913499949800705,0.0
310,0.33759877399862764,0.0,0.35497428038452744,73.0,0.46879938699931384,5.0
311,0.44799897833218977,1.0,0.35497428038452744,73.0,0.281332311665523,1.0
312,0.44799897833218977,1.0,0.35497428038452744,73.0,0.281332311665523,1.0
313,0.33759877399862764,0.0,0.18755487444368202,4.0,0.08038066047586373,16.0
314,0.33759877399862764,0.0,0.35497428038452744,73.0,0.281332311665523,1.0
315,0.33759877399862764,0.0,0.18755487444368202,4.0,0.08038066047586373,16.0
316,0.33759877399862764,0.0,0.35497428038452744,73.0,0.08038066047586373,16.0
317,0.5261570668410663,0.0,0.6615407620293331,2.0,0.5261570668410663,0.0
318,0.28495364555823083,0.0,0.27865288360466234,36.0,0.28495364555823083,0.0
319,0.43399285291974177,0.0,0.4378568592428469,121.0,0.3962455330748386,3.0
320,0.43399285291974177,0.0,0.4378568592428469,121.0,0.5609058422362463,6.0
321,0.43399285291974177,0.0,0.4378568592428469,121.0,0.4633293627331899,4.0
322,0.43399285291974177,0.0,0.4378568592428469,121.0,0.6462455330748387,3.0
323,0.43399285291974177,0.0,0.4378568592428469,121.0,0.41699642645987095,5.0
324,0.43399285291974177,0.0,0.4378568592428469,121.0,0.4633293627331899,4.0
325,0.43399285291974177,0.0,0.4378568592428469,121.0,0.2712455330748386,3.0
326,0.43399285291974177,0.0,0.4378568592428469,121.0,0.4421723593303787,18.0
327,0.43399285291974177,0.0,0.4378568592428469,121.0,0.5957091806569584,2.0
328,0.43399285291974177,0.0,0.4378568592428469,121.0,0.3099948949426727,2.0
329,0.43399285291974177,0.0,0.4378568592428469,121.0,0.24529201556462996,12.0
330,0.49119720744131856,0.0,0.513411354035488,29.0,0.5759976728677655,1.0
331,0.49119720744131856,0.0,0.513411354035488,29.0,0.3839984485785103,4.0
332,0.49119720744131856,0.0,0.513411354035488,29.0,0.49119720744131856,0.0
333,0.49119720744131856,0.0,0.513411354035488,29.0,0.4951095596896214,4.0
334,0.49119720744131856,0.0,0.513411354035488,29.0,0.6365694338866561,2.0
335,0.49119720744131856,0.0,0.513411354035488,29.0,0.4951095596896214,4.0
336,0.49119720744131856,0.0,0.513411354035488,29.0,0.3839984485785103,4.0
337,0.49119720744131856,0.0,0.513411354035488,29.0,0.5759976728677655,1.0
338,0.2981221630986071,0.0,0.24843513591550592,1.0,0.2981221630986071,0.0
339,0.2981221630986071,0.0,0.4151018025821726,1.0,0.2981221630986071,0.0
340,0.2981221630986071,0.0,0.21294440221329078,2.0,0.2981221630986071,0.0
