row_id,author_history_rate,author_history_count,tab_history_rate,tab_history_count,duration_history_rate,duration_history_count
177,0.08024691358024691,0.0,0.07784636488340192,13.0,0.10778727445394112,8.0
178,0.08024691358024691,0.0,0.11177680948922779,97.0,0.08024691358024691,0.0
179,0.08024691358024691,0.0,0.11177680948922779,97.0,0.14012345679012345,5.0
180,0.08024691358024691,0.0,0.11177680948922779,97.0,0.057319223985890656,2.0
181,0.08024691358024691,0.0,0.11177680948922779,97.0,0.14012345679012345,5.0
182,0.08024691358024691,0.0,0.11177680948922779,97.0,0.11337448559670782,25.0
183,0.2808988764044944,0.0,0.3588896232650363,63.0,0.21859039836567928,6.0
184,0.2808988764044944,0.0,0.3588896232650363,63.0,0.11704119850187267,7.0
185,0.2808988764044944,0.0,0.3588896232650363,63.0,0.36704119850187267,7.0
186,0.2808988764044944,0.0,0.3588896232650363,63.0,0.2671660424469413,4.0
187,0.2808988764044944,0.0,0.3588896232650363,63.0,0.400749063670412,1.0
188,0.2808988764044944,0.0,0.3588896232650363,63.0,0.425561797752809,3.0
189,0.2808988764044944,0.0,0.3588896232650363,63.0,0.175561797752809,3.0
190,0.2808988764044944,0.0,0.3588896232650363,63.0,0.23408239700374533,1.0
191,0.2808988764044944,0.0,0.3588896232650363,63.0,0.21859039836567928,6.0
192,0.2808988764044944,0.0,0.3588896232650363,63.0,0.23408239700374533,1.0
193,0.2808988764044944,0.0,0.3588896232650363,63.0,0.21859039836567928,6.0
194,0.2808988764044944,0.0,0.3588896232650363,63.0,0.425561797752809,3.0
195,0.2808988764044944,0.0,0.3588896232650363,63.0,0.21859039836567928,6.0
196,0.2808988764044944,0.0,0.3588896232650363,63.0,0.425561797752809,3.0
197,0.2808988764044944,0.0,0.3588896232650363,63.0,0.21859039836567928,6.0
198,0.2808988764044944,0.0,0.3588896232650363,63.0,0.24317817014446227,9.0
199,0.2808988764044944,0.0,0.3588896232650363,63.0,0.21859039836567928,6.0
200,0.2808988764044944,0.0,0.3588896232650363,63.0,0.21859039836567928,6.0
201,0.2808988764044944,0.0,0.3588896232650363,63.0,0.2808988764044944,0.0
202,0.2808988764044944,0.0,0.3588896232650363,63.0,0.23408239700374533,1.0
203,0.2808988764044944,0.0,0.3588896232650363,63.0,0.36704119850187267,7.0
204,0.6470588235294118,0.0,0.6778711484593837,16.0,0.6470588235294118,0.0
205,0.6470588235294118,0.0,0.5392156862745098,1.0,0.5392156862745098,1.0
206,0.6470588235294118,0.0,0.6778711484593837,16.0,0.6470588235294118,0.0
207,0.10476190476190476,0.0,0.32783882783882784,21.0,0.10476190476190476,0.0
208,0.10476190476190476,0.0,0.007482993197278912,65.0,0.10476190476190476,0.0
209,0.10476190476190476,0.0,0.007482993197278912,65.0,0.058201058201058205,4.0
210,0.5333333333333333,0.0,0.17777777777777776,10.0,0.611111111111111,1.0
211,0.5333333333333333,0.0,0.17777777777777776,10.0,0.5238095238095238,2.0
212,0.5333333333333333,0.0,0.17777777777777776,10.0,0.611111111111111,1.0
213,0.5333333333333333,0.0,0.17777777777777776,10.0,0.611111111111111,1.0
214,0.36486486486486486,0.0,0.49121621621621625,15.0,0.36486486486486486,0.0
215,0.36486486486486486,0.0,0.5801491146318732,24.0,0.30405405405405406,1.0
216,0.2727272727272727,0.0,0.22727272727272727,1.0,0.2727272727272727,0.0
217,0.6857142857142857,0.0,0.6974789915966387,63.0,0.7142857142857143,4.0
218,0.6857142857142857,0.0,0.6974789915966387,63.0,0.8253968253968255,4.0
219,0.6857142857142857,0.0,0.6974789915966387,63.0,0.6517857142857143,11.0
220,0.6857142857142857,0.0,0.8253968253968255,4.0,0.6428571428571429,5.0
221,0.6857142857142857,0.0,0.6974789915966387,63.0,0.6857142857142857,0.0
222,0.16379310344827586,0.0,0.16379310344827586,0.0,0.1169950738916256,2.0
223,0.16379310344827586,0.0,0.16379310344827586,0.0,0.0682471264367816,7.0
224,0.16379310344827586,0.0,0.16379310344827586,0.0,0.21684350132625993,8.0
225,0.16379310344827586,0.0,0.16379310344827586,0.0,0.2818965517241379,5.0
226,0.16379310344827586,0.0,0.0170617816091954,43.0,0.2273706896551724,3.0
227,0.19148936170212766,0.0,0.24209315698677403,32.0,0.19148936170212766,0.0
228,0.19148936170212766,0.0,0.05476753349093774,49.0,0.326241134751773,1.0
229,0.19148936170212766,0.0,0.24209315698677403,32.0,0.2957446808510638,5.0
230,0.22222222222222224,0.0,0.5079365079365079,9.0,0.22222222222222224,0.0
231,0.22033898305084745,0.0,0.06368772470467385,28.0,0.2627118644067796,3.0
232,0.22033898305084745,0.0,0.06368772470467385,28.0,0.13771186440677965,3.0
233,0.3,0.0,0.3,10.0,0.21428571428571427,2.0
234,0.47058823529411764,0.0,0.4676470588235294,15.0,0.47058823529411764,0.0
235,0.47058823529411764,0.0,0.4676470588235294,15.0,0.47058823529411764,0.0
236,1.0,0.0,1.0,0.0,1.0,0.0
237,0.22222222222222224,0.0,0.25396825396825395,23.0,0.2638888888888889,3.0
238,0.22222222222222224,0.0,0.25396825396825395,23.0,0.22222222222222224,0.0
239,0.5,0.0,0.5,2.0,0.5,0.0
240,0.5,0.0,0.5,0.0,0.5,0.0
241,0.5,0.0,0.5,0.0,0.5,0.0
242,0.0,0.0,0.0,3.0,0.0,0.0
243,0.5217391304347826,0.0,0.5893719806763286,13.0,0.6583850931677019,2.0
244,0.390625,0.0,0.4620949074074074,49.0,0.396875,10.0
245,0.5689655172413793,0.0,0.4806034482758621,3.0,0.5383141762452107,4.0
246,0.5689655172413793,0.0,0.5807471264367816,55.0,0.5492610837438424,2.0
247,0.5689655172413793,0.0,0.5807471264367816,55.0,0.4741379310344828,1.0
248,0.3425925925925926,0.0,0.35516479782534827,104.0,0.46412037037037035,3.0
249,0.3425925925925926,0.0,0.35516479782534827,104.0,0.27723311546840956,12.0
250,0.3425925925925926,0.0,0.35516479782534827,104.0,0.24663299663299662,6.0
251,0.3425925925925926,0.0,0.35516479782534827,104.0,0.21412037037037038,3.0
252,0.3425925925925926,0.0,0.35516479782534827,104.0,0.38756613756613756,2.0
253,0.3425925925925926,0.0,0.35516479782534827,104.0,0.4284511784511784,6.0
254,0.3425925925925926,0.0,0.35516479782534827,104.0,0.24663299663299662,6.0
255,0.3425925925925926,0.0,0.35516479782534827,104.0,0.47129629629629627,5.0
256,0.3425925925925926,0.0,0.35516479782534827,104.0,0.38756613756613756,2.0
257,0.3425925925925926,0.0,0.35516479782534827,104.0,0.38756613756613756,2.0
258,0.2682926829268293,0.0,0.2682926829268293,41.0,0.2682926829268293,0.0
259,0.2682926829268293,0.0,0.2682926829268293,41.0,0.21286031042128606,6.0
260,0.40935672514619875,1.0,0.8252361673414305,21.0,0.6062378167641325,4.0
261,0.4912280701754385,0.0,0.7880116959064326,7.0,0.40935672514619875,1.0
262,0.4912280701754385,0.0,0.7880116959064326,7.0,0.6213450292397661,7.0
263,0.4912280701754385,0.0,0.7880116959064326,7.0,0.4912280701754385,0.0
264,0.4912280701754385,0.0,0.7880116959064326,7.0,0.49373433583959897,2.0
265,0.4912280701754385,0.0,0.7880116959064326,7.0,0.40935672514619875,1.0
266,0.4912280701754385,0.0,0.7880116959064326,7.0,0.40935672514619875,1.0
267,0.4912280701754385,0.0,0.7880116959064326,7.0,0.5760233918128654,1.0
268,0.4912280701754385,0.0,0.7880116959064326,7.0,0.4951267056530214,4.0
269,0.4912280701754385,0.0,0.7880116959064326,7.0,0.4912280701754385,0.0
270,0.05,0.0,0.007142857142857143,30.0,0.027777777777777776,4.0
271,0.2692307692307692,0.0,0.2692307692307693,26.0,0.22435897435897434,1.0
272,0.2692307692307692,0.0,0.2692307692307693,26.0,0.33516483516483514,2.0
273,0.2692307692307692,0.0,0.2692307692307693,26.0,0.14663461538461536,11.0
274,0.20833333333333334,0.0,0.19246031746031747,16.0,0.20833333333333334,0.0
275,0.25,0.0,0.28125,3.0,0.20833333333333334,1.0
276,0.25,0.0,0.28125,3.0,0.25,0.0
277,0.31868131868131866,0.0,0.32417582417582413,3.0,0.5593406593406594,5.0
278,0.38461538461538464,0.0,0.5584615384615385,45.0,0.35664335664335667,6.0
279,0.38461538461538464,0.0,0.5584615384615385,45.0,0.16025641025641027,7.0
280,0.38461538461538464,0.0,0.44755244755244755,6.0,0.38461538461538464,0.0
281,0.38461538461538464,0.0,0.44755244755244755,6.0,0.35664335664335667,6.0
282,0.38461538461538464,0.0,0.5584615384615385,45.0,0.49230769230769234,5.0
283,0.23577235772357724,0.0,0.2435344106527485,238.0,0.1750941899662899,36.0
284,0.23577235772357724,0.0,0.2435344106527485,238.0,0.11788617886178862,5.0
285,0.23577235772357724,0.0,0.2435344106527485,238.0,0.2178861788617886,5.0
286,0.23577235772357724,0.0,0.2435344106527485,238.0,0.22105031861129423,32.0
287,0.0,0.0,0.0,14.0,0.0,3.0
288,0.0,0.0,0.0,14.0,0.0,3.0
289,0.0,0.0,0.0,14.0,0.0,1.0
290,0.5,0.0,0.5,0.0,0.5,0.0
291,0.5,0.0,0.5,0.0,0.5,0.0
292,0.5,0.0,0.5,0.0,0.5,0.0
293,0.5,0.0,0.5,2.0,0.5,0.0
294,0.5,0.0,0.5,2.0,0.5,0.0
295,0.5822784810126582,0.0,0.5721518987341772,70.0,0.5587703435804702,2.0
296,0.5822784810126582,0.0,0.4159132007233273,2.0,0.5822784810126582,0.0
297,0.5822784810126582,0.0,0.4159132007233273,2.0,0.5822784810126582,0.0
298,0.5822784810126582,0.0,0.5721518987341772,70.0,0.4159132007233273,2.0
299,0.6039603960396039,0.0,0.500990099009901,15.0,0.6169078446306169,8.0
300,0.6039603960396039,0.0,0.6885688568856886,72.0,0.4747264200104221,14.0
301,0.6039603960396039,0.0,0.6885688568856886,72.0,0.7516501650165016,7.0
302,0.6039603960396039,0.0,0.6885688568856886,72.0,0.801980198019802,5.0
303,0.6039603960396039,0.0,0.6885688568856886,72.0,0.66996699669967,1.0
304,0.6039603960396039,0.0,0.6885688568856886,72.0,0.584983498349835,7.0
305,0.6039603960396039,0.0,0.6885688568856886,72.0,0.584983498349835,7.0
306,0.6039603960396039,0.0,0.500990099009901,15.0,0.584983498349835,7.0
307,0.6039603960396039,0.0,0.500990099009901,15.0,0.6938309215536939,8.0
308,0.6039603960396039,0.0,0.500990099009901,15.0,0.3774752475247525,3.0
309,0.6039603960396039,0.0,0.500990099009901,15.0,0.6039603960396039,0.0
310,0.33766233766233766,0.0,0.354978354978355,73.0,0.4688311688311688,5.0
311,0.44805194805194803,1.0,0.354978354978355,73.0,0.28138528138528135,1.0
312,0.44805194805194803,1.0,0.354978354978355,73.0,0.28138528138528135,1.0
313,0.33766233766233766,0.0,0.18759018759018758,4.0,0.08039579468150897,16.0
314,0.33766233766233766,0.0,0.354978354978355,73.0,0.28138528138528135,1.0
315,0.33766233766233766,0.0,0.18759018759018758,4.0,0.08039579468150897,16.0
316,0.33766233766233766,0.0,0.354978354978355,73.0,0.08039579468150897,16.0
317,1.0,0.0,1.0,2.0,1.0,0.0
318,0.2777777777777778,0.0,0.2777777777777778,36.0,0.2777777777777778,0.0
319,0.4380165289256198,0.0,0.4380165289256198,121.0,0.4380165289256198,0.0
320,0.4380165289256198,0.0,0.4380165289256198,121.0,0.5627347858752817,6.0
321,0.4380165289256198,0.0,0.4380165289256198,121.0,0.46556473829201095,4.0
322,0.4380165289256198,0.0,0.4380165289256198,121.0,0.6487603305785123,3.0
323,0.4380165289256198,0.0,0.4380165289256198,121.0,0.41900826446280987,5.0
324,0.4380165289256198,0.0,0.4380165289256198,121.0,0.46556473829201095,4.0
325,0.4380165289256198,0.0,0.4380165289256198,121.0,0.2737603305785124,3.0
326,0.4380165289256198,0.0,0.4380165289256198,121.0,0.4430470715055695,18.0
327,0.4380165289256198,0.0,0.4380165289256198,121.0,0.5985832349468713,2.0
328,0.4380165289256198,0.0,0.4380165289256198,121.0,0.3128689492325856,2.0
329,0.4380165289256198,0.0,0.4380165289256198,121.0,0.2464754496840058,12.0
330,0.5161290322580645,0.0,0.5170777988614801,29.0,0.5967741935483871,1.0
331,0.5161290322580645,0.0,0.5170777988614801,29.0,0.3978494623655914,4.0
332,0.5161290322580645,0.0,0.5170777988614801,29.0,0.5161290322580645,0.0
333,0.5161290322580645,0.0,0.5170777988614801,29.0,0.5089605734767024,4.0
334,0.5161290322580645,0.0,0.5170777988614801,29.0,0.6543778801843317,2.0
335,0.5161290322580645,0.0,0.5170777988614801,29.0,0.5089605734767024,4.0
336,0.5161290322580645,0.0,0.5170777988614801,29.0,0.3978494623655914,4.0
337,0.5161290322580645,0.0,0.5170777988614801,29.0,0.5967741935483871,1.0
338,0.25,0.0,0.20833333333333334,1.0,0.25,0.0
339,0.25,0.0,0.375,1.0,0.25,0.0
340,0.25,0.0,0.17857142857142858,2.0,0.25,0.0
341,0.42857142857142855,0.0,0.5714285714285714,18.0,0.5238095238095238,1.0
342,0.5238095238095238,1.0,0.5714285714285714,18.0,0.39285714285714285,3.0
343,0.42857142857142855,0.0,0.5714285714285714,18.0,0.35714285714285715,1.0
344,0.42857142857142855,0.0,0.5714285714285714,18.0,0.35714285714285715,1.0
345,0.42857142857142855,0.0,0.5714285714285714,18.0,0.35714285714285715,1.0
346,0.42857142857142855,0.0,0.5714285714285714,18.0,0.39285714285714285,3.0
347,0.42857142857142855,0.0,0.4789915966386554,12.0,0.39285714285714285,3.0
348,0.4651162790697675,0.0,0.22170542635658916,10.0,0.4651162790697675,0.0
